"scenario_id","method","x1","t_label","med_ratio","q25_ratio","q75_ratio","baseline","n","cens","cens_lab","grid_type","grid_lab","J","k","arm"
4,"sim100",0,"S50",0.953059885230313,0.898661983344803,1.01596579658416,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim100",0,"S25",0.953920933123773,0.879992136837863,0.982086472452446,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim100",0,"S10",0.926456029414203,0.902831082683643,0.984775899685426,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim100",1.5,"S90",0.974747279996153,0.904307716669809,1.01816830131118,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim100",1.5,"S75",0.974747279996153,0.904307716669809,1.01816830131118,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim100",1.5,"S50",0.974747279996153,0.904307716669809,1.01816830131118,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim100",1.5,"S25",0.974137809483815,0.895412576510664,0.991402642764818,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim100",1.5,"S10",0.956044552331173,0.908015323622185,1.02633395615065,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim500",0,"S90",1.00808335688227,0.972343662174744,1.0171808623544,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim500",0,"S75",1.00808335688227,0.972343662174744,1.0171808623544,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim500",0,"S50",0.99462103098764,0.953883534442459,1.02026742416545,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim500",0,"S25",0.994365611470309,0.969243208690885,1.00877307630072,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim500",0,"S10",0.983480217067881,0.94828781061904,1.01081160048764,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim500",1.5,"S90",0.985556281520307,0.964182515710766,1.01113765455746,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim500",1.5,"S75",0.985556281520307,0.964182515710766,1.01113765455746,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim500",1.5,"S50",0.985556281520307,0.964182515710766,1.01113765455746,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim500",1.5,"S25",0.977710055421464,0.958246871421776,0.992805776731924,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
4,"sim500",1.5,"S10",0.97839029299832,0.95622451580737,1.01144317025941,"constant",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"default",0,"S90",1.01190431130291,1.01074983429518,1.01293073578632,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"default",0,"S75",1.01139220460316,1.01089059655328,1.05158573343766,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"default",0,"S50",1.06532423157617,1.05400800553745,1.15544467995399,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"default",0,"S25",1.2640224314398,1.25798981920075,1.33997152451158,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"default",0,"S10",1.22446857611985,1.21665626641952,1.31445521210956,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"default",1.5,"S90",1.00592230343111,1.0050866858753,1.00743377405604,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"default",1.5,"S75",1.00592230343111,1.0050866858753,1.00743377405604,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"default",1.5,"S50",1.00870094480311,1.00674673116743,1.0390698205092,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"default",1.5,"S25",1.02197788282379,1.0180346492025,1.06526151313717,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"default",1.5,"S10",1.07130127954103,1.06086587314355,1.11068923106146,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim100",0,"S90",0.990970457174619,0.886741454204251,1.03690712538965,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim100",0,"S75",0.979525937549017,0.884732149181046,1.04569176675965,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim100",0,"S50",0.972808210155653,0.886842968850661,1.01896031619792,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim100",0,"S25",0.940887139238268,0.86505571994382,1.00248240706366,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim100",0,"S10",0.942582100073836,0.905182295488689,0.964531196231668,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim100",1.5,"S90",0.954728741538891,0.913561664306415,1.02843832439574,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim100",1.5,"S75",0.954728741538891,0.913561664306415,1.02843832439574,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
5,"sim100",1.5,"S50",0.950932171788878,0.916649332965589,1.01789522662477,"increasing",250,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main"
