"scenario_id","baseline","n","cens","cens_lab","grid_type","grid_lab","J","k","arm","method","x1","t_label","n_reps","coverage","miss_below","miss_above","mean_width","med_width","bias","rmse","viol_01","cov_clip","true_surv","cov_lo","cov_hi"
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",0,"S90",25,0.88,0.04,0.08,0.0631526027814934,0.0641175063414512,-0.00463682784790418,0.0164007630191305,0,0.88,0.934687674421374,0.700442060790727,0.958331828495596
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",0,"S75",25,0.92,0.04,0.04,0.143749687420533,0.144559447120542,-0.00264629087366222,0.0344157177133053,0,0.92,0.76672361027268,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",0,"S50",25,0.96,0,0.04,0.176745558008649,0.177971124278557,0.00823179691108726,0.0420641660367521,0,0.96,0.553099381957544,0.804559362638063,0.992903766498013
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",0,"S25",25,0.88,0.08,0.04,0.150477412278354,0.148029012799655,0.0142021192720191,0.0443987540626264,0,0.88,0.218853325604182,0.700442060790727,0.958331828495596
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",0,"S10",25,0.96,0.04,0,0.110671139885351,0.116013335096144,0.00972647132368424,0.0297243426881528,0,0.96,0.07,0.804559362638063,0.992903766498013
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",1.5,"S90",25,0.92,0,0.08,0.156597558172247,0.147375423438682,-0.0172135886007615,0.047984113784596,0,0.92,0.82447052844335,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",1.5,"S75",25,0.92,0,0.08,0.156597558172247,0.147375423438682,-0.0172135886007615,0.047984113784596,0,0.92,0.82447052844335,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",1.5,"S50",25,0.92,0,0.08,0.263072011271244,0.261369735750994,-0.0144857564509998,0.0753692540620879,0,0.92,0.468099355946958,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",1.5,"S25",25,0.92,0,0.08,0.24784217877489,0.252829628316674,-0.00505883510351844,0.0696854699795873,0,0.92,0.311086242311381,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim100",1.5,"S10",25,0.84,0.04,0.12,0.156339660374132,0.153452514797797,0.00794093855908131,0.0462823817332831,0,0.84,0.0938520312153664,0.653463783928211,0.935965485433236
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",0,"S90",25,0.92,0,0.08,0.0642421401352364,0.0622813074558108,-0.00463682784790418,0.0164007630191305,0,0.92,0.934687674421374,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",0,"S75",25,0.96,0,0.04,0.146175887923565,0.145686287127538,-0.00264629087366222,0.0344157177133053,0,0.96,0.76672361027268,0.804559362638063,0.992903766498013
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",0,"S50",25,0.96,0,0.04,0.178422172782243,0.177439767081523,0.00823179691108726,0.0420641660367521,0,0.96,0.553099381957544,0.804559362638063,0.992903766498013
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",0,"S25",25,0.96,0,0.04,0.155909778563891,0.156587464842456,0.0142021192720191,0.0443987540626264,0,0.96,0.218853325604182,0.804559362638063,0.992903766498013
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",0,"S10",25,1,0,0,0.114832523971036,0.120241582740782,0.00972647132368424,0.0297243426881528,0,1,0.07,0.866807749060952,1
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",1.5,"S90",25,0.92,0,0.08,0.164157268849739,0.154813669615292,-0.0172135886007615,0.047984113784596,0,0.92,0.82447052844335,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",1.5,"S75",25,0.92,0,0.08,0.164157268849739,0.154813669615292,-0.0172135886007615,0.047984113784596,0,0.92,0.82447052844335,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",1.5,"S50",25,0.92,0,0.08,0.274811761172433,0.273857970592354,-0.0144857564509998,0.0753692540620879,0,0.92,0.468099355946958,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",1.5,"S25",25,0.92,0,0.08,0.261205082953405,0.26835059657808,-0.00505883510351844,0.0696854699795873,0,0.92,0.311086242311381,0.750338910496047,0.977779598715153
2,"increasing",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","sim500",1.5,"S10",25,0.88,0,0.12,0.163807070718559,0.169188732268027,0.00794093855908131,0.0462823817332831,0,0.88,0.0938520312153664,0.700442060790727,0.958331828495596
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",0,"S90",25,0.96,0.04,0,0.109161049484212,0.110009530390102,0.00540121091595683,0.0259889634992163,0,0.96,0.888550012190731,0.804559362638063,0.992903766498013
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",0,"S75",25,0.96,0,0.04,0.18882545632474,0.189831147089135,-0.0188311061778079,0.04715734225081,0,0.96,0.759918644724143,0.804559362638063,0.992903766498013
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",0,"S50",25,1,0,0,0.247232161493089,0.247080132544464,0.00217994311060562,0.0392360687847273,0,1,0.509886498356099,0.866807749060952,1
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",0,"S25",25,1,0,0,0.25076306793732,0.251039889122524,0.0269489603127412,0.0453392953751284,0,1,0.260022304076687,0.866807749060952,1
3,"nonmonotone",100,0.2,"20% cens","equidistant","equidistant J=10",10,7,"main","default",0,"S10",25,1,0,0,0.203409650416707,0.202166384995837,-0.00287282283068801,0.0319592581113076,0,1,0.102074587958314,0.866807749060952,1
