"scenario_id","baseline","n","cens","cens_lab","grid_type","grid_lab","J","k","arm","method","x1","t_label","n_reps","coverage","miss_below","miss_above","mean_width","med_width","bias","rmse","viol_01","cov_clip","true_surv","cov_lo","cov_hi"
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim100",1.5,"S75",500,0.936,0.048,0.016,0.152793531029044,0.152969818192099,0.00728870816222996,0.0399109829653006,0,0.936,0.731435810825949,0.911047591162316,0.954303983955211
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim100",1.5,"S50",500,0.888,0.018,0.094,0.184870166785973,0.183993569329884,-0.0203814234563671,0.054188465044957,0,0.888,0.499722114336058,0.857346311995938,0.912737199805898
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim100",1.5,"S25",500,0.896,0.016,0.088,0.160766528048595,0.160856560282245,-0.0128168246121299,0.0465239627281982,0,0.896,0.246331142519499,0.866155729124342,0.919805793230109
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim100",1.5,"S10",500,0.918,0.034,0.048,0.106144261991834,0.107080387129991,0.00256948977467588,0.0293805773372123,0,0.918,0.0926153601044572,0.890645140842611,0.938980910531531
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",0,"S90",500,0.964,0.024,0.012,0.0641360280864985,0.0643371084377196,0.00418810223413214,0.0163815321454271,0,0.964,0.896334539558991,0.943815673031972,0.977108939019707
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",0,"S75",500,0.91,0.006,0.084,0.103036023503736,0.102782093642452,-0.0120718917453458,0.0291690892970662,0,0.91,0.745683667989323,0.881690588710667,0.932057452110861
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",0,"S50",500,0.952,0.014,0.034,0.122075101240074,0.122062812701629,0.000327711965655465,0.0303703411598942,0,0.952,0.487719301826568,0.92957280316411,0.967534793058647
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",0,"S25",500,0.928,0.052,0.02,0.11135050217989,0.111332532880993,0.00898982294934843,0.0313847751028333,0,0.928,0.239391063219299,0.901931595983038,0.947541968581874
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",0,"S10",500,0.91,0.016,0.074,0.0810517441213904,0.080219099988876,-0.00356403174832339,0.0225736199410474,0,0.91,0.0971792878200406,0.881690588710667,0.932057452110861
24,"nonmonotone",250,0.2,"20% cens","quantile","quantile J=40",40,10,"main","sim500",1.5,"S90",500,0.942,0.046,0.012,0.0759266062978046,0.0744488891904586,0.0077212273399937,0.020593034383083,0,0.942,0.912255874314801,0.917943812143745,0.959316270888243
